"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
378.919051502868,10.6098383991048,14.5966762653552,14.9686691584066,14.5172244915739,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
349.577591143282,14.2785519990139,13.4422920481302,6.04457007488236,14.9293263885193,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
254.364991573782,13.043515374884,5.04370303824544,12.725824166555,9.25105296541005,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
228.945520665682,7.84009282244369,7.12667926447466,5.81071542343125,12.0679836743511,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0
175.395228339514,5.63687862828374,5.54881413467228,7.88034382276237,7.09629493765533,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0
263.29899883836,12.2084268159233,6.95604482898489,5.37464981433004,13.3840253669769,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0
197.321163373238,12.5599691621028,14.4628153648227,5.53383061196655,6.86450769891962,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1
446.383477678245,8.00084067042917,5.01173211028799,12.8094676486216,14.2617533286102,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
357.16799927986,7.07035562722012,10.9577428246848,11.3021956663579,11.0098006320186,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
420.774920507467,8.4869026276283,9.56032525049523,8.53975065751001,12.6000077603385,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1
195.542534826423,14.5105676772073,6.44560921704397,5.06924649700522,8.47170130815357,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
214.257220910623,8.82818339392543,9.76178489392623,11.2858911696821,5.6337700295262,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
362.595206338001,14.111185981892,6.34577130898833,10.72854739381,11.9663554802537,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0
309.769116937143,10.1557614817284,8.41715259710327,8.11041398439556,13.0910582654178,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
254.659501498137,10.456586999353,14.2755136406049,11.5427705203183,11.3256628462113,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
323.214086302514,5.54329691687599,9.91141219157726,14.1476217121817,8.15330139594153,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
362.464928020439,13.747637833003,6.00842502200976,8.72984565328807,12.6082760724239,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
254.756287670034,9.12446253933012,6.89473229460418,5.60019049327821,14.5518449530937,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282.755405795185,6.66510194540024,10.3988775238395,7.54026610637084,12.1147848246619,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
211.75999098241,10.571156302467,7.40739263594151,7.65890054404736,10.4046006989665,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
233.640291003681,14.8370749340393,5.26324863079935,12.8595681907609,7.3679321934469,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
255.513697631914,10.2870129933581,6.99955877149478,13.5539049468935,12.0750475605018,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
306.220051300351,8.4560564532876,14.6532087400556,9.54144502989948,14.0953730605543,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
220.810019260321,12.4612736003473,7.39146037725732,10.8049962250516,8.39677618816495,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0
285.660508840234,6.72266456531361,12.9687745682895,11.4779500453733,9.92620153585449,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0
339.520891668482,11.0553614399396,13.3255789778195,10.4139626165852,12.8381825238466,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1
348.294030267922,6.49612879380584,7.87933907471597,13.173134108074,13.5235245502554,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
279.384927627032,5.51848868140951,14.4773685745895,10.6238824804313,6.05826005339622,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
220.731442125051,7.8655322897248,8.9031932153739,5.37943506846204,8.84617070434615,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0
168.03333587505,13.2875500852242,6.65372420102358,7.72421535337344,6.29256305051968,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258.270629679496,6.56986124813557,11.6055392823182,10.6351214670576,9.85165984136984,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1
301.698446223986,6.45409773103893,8.06219630641863,9.45338353980333,11.9964678096585,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
285.194159630345,5.71876322850585,7.28756527882069,11.0552798071876,9.81386291561648,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
220.610068017517,6.99015364749357,13.4883509925567,7.14503409806639,12.1250400110148,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
334.610097145359,11.7406185390428,12.6856151479296,12.2374086058699,9.76024222327396,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0
332.686168681315,11.2667530216277,7.29898604331538,9.7484568064101,14.7212681453675,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0
260.367716821329,12.027993882075,10.6847509276122,14.7848501219414,5.03125363960862,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0
287.763043143219,10.222504879348,9.64811673155054,11.6080885753036,8.19238553056493,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
318.795155442013,9.25425994908437,9.96028559748083,5.81647416809574,11.6164811630733,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
430.653284829129,11.7636496853083,14.2959228204563,14.8865926242433,11.6855127969757,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1
310.599117137269,10.7577957748435,11.881526641082,8.83807132020593,10.656628976576,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0
342.482565070755,10.9451060881838,6.76555283134803,12.1208360837772,13.0959904007614,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
307.435447976117,11.5873811603524,6.1966671817936,9.84842005185783,14.6949740569107,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0
161.481326357242,7.46920575154945,10.0150497094728,9.54054819652811,6.90319657558575,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0
234.769801055622,12.6898717437871,5.59252710314468,10.5068898480386,8.28513413202018,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
326.291233041246,5.55667568231001,10.0511341635138,14.7915445058607,14.4868577108718,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1
267.034677393563,10.234315043781,11.4960259268992,8.8041245774366,8.95616616355255,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
235.198506331356,5.47829253599048,8.33294850308448,10.3000913653523,8.52025467436761,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1
190.585163539725,13.7862288649194,9.14031087653711,9.17723071761429,9.02942810207605,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
344.029286907121,10.897251542192,6.48137614596635,11.0617609741166,13.8212377950549,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
62.7249289024885,7.35319177852944,10.5048500793055,5.27877766173333,5.60790954856202,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0
228.541962746221,14.0085436147638,7.71799764828756,5.43515534838662,7.51789054600522,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1
333.90826141721,11.1258292826824,11.3619751646183,9.38938860082999,14.8615971510299,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0
192.068643223582,10.1753145596012,10.7309470605105,6.88727717380971,10.1948577817529,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0
340.163146568664,14.081389058847,8.98609564406797,8.23232189752162,13.2879521278664,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0
366.83297149632,11.8784734699875,5.30539898434654,14.1816083574668,14.9490714049898,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
241.618071694704,9.54862652812153,14.5334540400654,13.2496216986328,8.20715338224545,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
162.661964825663,5.69745098007843,14.9107681238092,5.24276674259454,6.97730966145173,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
345.130374096856,8.75938998535275,7.92899377876893,9.36531343031675,13.6148968478665,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
354.872679172683,12.6822496857494,14.4140370585956,8.16657280549407,13.973948052153,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
183.869703937193,12.5906731770374,13.7378482357599,10.8654770301655,6.83271646499634,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1
198.012816690877,8.75021792249754,11.8762635090388,5.11454252758995,14.9899697932415,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188.031441053177,13.776914156042,6.91232519457117,12.1900034416467,9.30830482859164,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0
276.85286562701,14.8694962915033,11.9451162079349,13.7584503134713,6.72037082258612,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
314.086433614761,10.1413715584204,5.07743756985292,9.70103956526145,13.1347397132777,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1
321.5816066827,14.4939547521062,11.207083100453,11.1581735708751,10.8817210048437,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
320.083905829538,6.45563547266647,10.811622729525,14.2452907399274,7.26230846485123,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0
361.656065528792,10.917771125678,12.3954352643341,8.7269412423484,14.4854988669977,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
411.334292925819,13.2956131291576,9.47461780160666,11.9797233329155,14.9065283499658,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1
308.823824516749,6.057860692963,10.8633926301263,11.5727172233164,7.77929627336562,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
325.474443898562,12.023320957087,9.8076572176069,8.57886431505904,14.4794676126912,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
185.781150167127,11.8443292961456,10.2465512091294,7.30947741540149,6.69210193445906,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1
379.346609221655,14.736955310218,14.7137364512309,13.2636674470268,13.1156306504272,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
214.240469066954,13.5062935715541,13.4363029664382,11.2711866176687,6.13697410561144,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0
264.348840784693,5.62907805666327,10.5221608257852,14.1390048246831,7.11132985306904,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
220.120897607002,14.1120099183172,10.1749985152856,9.9480814859271,6.20371979661286,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0
376.889278964332,13.2679572771303,13.5469226096757,9.79294459568337,11.5968539845198,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1
263.744358589135,5.6327518960461,5.6497798091732,7.48602811945602,11.0097508365288,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0
322.531002585086,13.3109421399422,7.45706903748214,12.2827209369279,8.37329266127199,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
309.808940145319,13.3804500265978,13.8597036339343,5.34989504376426,12.7616815199144,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
260.048825366246,11.7869274993427,13.3258385816589,8.96185795078054,12.0914320531301,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
387.234555837163,5.16441299812868,13.8468067767099,10.3549202322029,14.7812304575928,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
315.10252266719,7.09705181419849,6.90892856800929,6.54067788273096,14.9469130602665,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
237.912227378802,12.0131649309769,7.13751514675096,11.6718340665102,10.3070771461353,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0
154.144204989727,5.68930064095184,12.3686784179881,9.71274417592213,6.71732883667573,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
227.341023662237,11.4700207370333,8.93487750785425,10.5098338262178,7.90653445757926,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
339.092970971246,5.27595114661381,8.95501732593402,14.4963061320595,7.67847400857136,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
300.165687916906,12.7933822222985,10.7988044898957,11.1153825069778,10.0404711952433,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0
275.268322902175,11.5595503128134,7.27578453952447,12.3421226837672,5.79861914273351,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0
342.664843901515,8.25797230238095,6.33631923003122,13.2168232509866,11.2911556451581,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
269.272168004546,13.7375188292935,14.2357470910065,9.67480023857206,12.8242190880701,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
238.973436001212,11.8668714375235,9.69187075272202,5.59888191753998,9.21182328136638,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
445.631463005321,7.48345260275528,6.91405153134838,14.096598662436,14.8281393619254,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
303.805659341931,7.65953280264512,11.0794178862125,9.48246111860499,12.1797184227034,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
240.543763095624,14.0199989662506,11.9978082552552,8.01255456870422,11.8974387040362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283.733163053526,14.4190647569485,6.77373389946297,9.12443585228175,14.6964663197286,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
186.630625861355,10.8414647285827,5.57742455741391,14.2185883386992,7.52976694144309,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
259.905221002725,7.64908127486706,6.05227849446237,13.8487944705412,6.44076925469562,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1
152.120891831776,10.4672777070664,7.98470657086,7.67573577817529,12.2413114993833,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
284.709185416127,10.6353662582114,11.9318169401959,7.65235322294757,12.5904250540771,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
343.36707273228,12.1239698026329,14.1473958920687,14.1463361890055,14.2594529362395,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
290.122142743233,11.464791377075,7.8071399894543,7.45177285978571,14.1456195758656,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1
195.309767802474,9.38033731188625,7.83834893489257,7.52438071416691,5.00702251447365,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
144.718006159778,7.21111426129937,13.3356284745969,6.31379491183907,6.47459138883278,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
385.817578993599,9.8223132500425,7.63835581019521,7.06489569973201,14.0166186075658,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
347.818177468493,12.2421797481366,9.61236420786008,5.85105036851019,13.9268941269256,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
361.13359314431,5.56315907509997,14.3788435938768,10.5507427919656,13.3865827834234,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0
176.622807994784,5.24025644175708,5.18721813801676,7.81093279831111,7.82881233142689,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1
290.10263293795,7.53495170967653,13.5556816495955,5.62539872247726,12.5393349654041,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
264.966439347132,14.5090141519904,14.0088082198054,14.9861435918137,8.6124923126772,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1
101.077186720833,10.7482877979055,12.9747716896236,10.4331164783798,5.95971940550953,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
197.639349648024,7.00862777186558,13.2092965301126,8.44349678605795,10.2706573018804,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0
171.412401119866,9.37933620763943,12.445912885014,10.1961896545254,5.49923748709261,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
260.641147975306,8.39523501461372,6.77029215497896,6.55850620009005,11.3274195068516,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1
243.812222055912,8.43960786703974,13.4733550180681,12.5099562993273,14.1073159500957,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0
346.335773422297,7.86347432527691,10.639658595901,8.98226845311001,14.9494442949072,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1
262.397811374672,5.46303893672302,9.97808653628454,12.6271916786209,10.2094568358734,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
195.929529324433,6.39740224694833,7.3921478446573,13.1570408726111,10.527380052954,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
253.373940920232,9.167827332858,11.0247712675482,14.8516035685316,5.71204265812412,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
269.619578183916,13.5268566291779,9.58077877992764,7.50446277204901,13.4906743140891,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1
309.620673834083,5.18319348338991,7.97079792711884,7.39984180545434,13.2752947299741,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
432.08888513502,9.50074973981827,13.386630192399,14.6235437574796,13.858357379213,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
197.345226702726,5.97224415279925,12.8869618591852,8.99865308078006,8.68492327863351,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
301.357726834479,9.63488722452894,13.2915672543459,13.5229090764187,7.8260203753598,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
305.557436394113,6.58143006730825,14.8753384780139,11.9222798198462,8.21804700652137,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
363.969018237648,9.26440267357975,5.12157684424892,6.29947623470798,11.499323497992,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0
198.329933093973,5.86602071998641,12.6193328597583,13.4460142836906,8.24233736842871,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1
338.035700036114,9.24358733929694,9.80374944163486,14.7161026997492,14.3024325906299,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
378.798167158453,9.92516383528709,11.2864797865041,10.6904915417545,13.2284310646355,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1
272.803730668776,6.33612006204203,8.18243304500356,9.79502208065242,8.79963594255969,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
168.347856257051,14.4052741886117,5.94666951335967,9.66177765512839,6.97646643267944,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
130.862612948349,13.2503919210285,7.56416221149266,5.79714841675013,6.20883019408211,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
387.301597903354,13.1407210789621,6.93483063951135,10.9266114258207,14.3552437447943,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
298.683875086097,5.7316612964496,13.7956704269163,6.83913635322824,12.910754175391,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
281.472870868967,7.30443697189912,6.03159528924152,7.2036674618721,9.86507661407813,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
266.453229342244,10.9499259130098,11.7999262968078,6.67509186081588,13.2368055311963,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0
329.829442936426,6.31578031461686,12.4532839842141,11.7005400802009,13.2449259795249,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
255.280571685859,11.5142379538156,14.3272488913499,7.60131504386663,13.9383392897435,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
121.713233393921,8.27612033579499,8.02764585474506,10.1874679652974,8.57757991645485,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0
286.874386830868,5.38048949558288,6.25498173758388,7.06812171265483,14.8982648202218,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0
373.676610561606,7.37746046157554,5.7506966823712,7.22459877608344,13.0131123098545,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
219.176964252759,12.0809937175363,8.00060869893059,8.56521586189047,10.2085718954913,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
303.255085123095,9.19253229163587,14.6347370557487,6.66318051051348,13.2180808973499,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
384.457560988032,10.4580709128641,6.57504427945241,14.6149805048481,14.8933482705615,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0
179.026604002837,12.5542681990191,13.903143000789,12.2960116690956,5.54442726541311,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
350.142017023022,14.3870115187019,14.4721740228124,11.9210446998477,10.9370028832927,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
240.370699073981,14.7901929379441,8.60867642331868,5.2091399137862,11.0950367618352,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
231.204906280759,12.5812937342562,7.66149329487234,13.3361600176431,5.68955471506342,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
199.668052471162,9.84462792053819,13.0391894816421,5.04932587267831,10.6159913796,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
279.196322655555,9.19958773301914,6.05615835636854,11.6814035945572,7.42399083683267,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0
311.61491448976,9.45650436915457,10.2931198640727,6.94219612050802,14.7750080050901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
343.804820618103,8.06999799329787,9.29176807170734,12.1912972955033,12.7520885597914,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0
252.44496781418,6.4471964747645,11.3888711156324,6.99162493692711,7.90938246995211,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
205.128896222075,6.32660313509405,10.1273774984293,5.63834778033197,11.1678776843473,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
281.124864372092,13.573506991379,10.2001246483997,9.95108305010945,9.66939412755892,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
319.318840595661,12.0628794911318,9.21818213304505,14.1183873778209,9.78373434860259,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
281.275990703051,9.01087447535247,10.427610760089,12.238734792918,5.62848898116499,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1
278.235298380193,5.9347488055937,5.15207616379485,6.44233423518017,7.38368459511548,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0
278.002487398476,13.2095277891494,11.3126057130285,14.4224931416102,11.7742158053443,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
281.632399258441,8.04234262788668,12.6663508010097,13.821017392911,13.5078192362562,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
220.104028654931,13.0067726131529,12.25864343578,8.50301793776453,7.27032998111099,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0
276.647071301604,11.7887131404132,9.09896404016763,12.1032357774675,12.5530331139453,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0
285.53988157838,10.4336346383207,9.18562886770815,9.00851378683001,11.36963885976,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1
208.202076614018,9.22039317432791,14.9308658880182,7.06324759637937,9.05286385910586,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
150.449598482123,7.18754963949323,10.6758885970339,6.67029985925183,6.62631897255778,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1
364.490818267919,13.9451942802407,13.2747959648259,9.08073080470785,9.83913608361036,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
313.688696543087,10.1343137328513,12.1838539349847,8.64979433594272,11.8350665550679,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0
286.799740940741,12.5354933738708,12.0738516934216,6.12309775548056,10.4394290200435,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1
237.586087317944,10.6282807583921,9.78660674765706,5.06331051932648,6.23016008641571,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
187.987732095669,10.816950974986,9.70984845189378,8.31761673791334,8.80138512467965,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
121.534246275054,7.02025664737448,12.6731736771762,11.2952337530442,5.19642942585051,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1
363.474653007261,14.19334780192,6.01261949166656,13.2449952955358,13.0435046902858,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1
289.800093672318,12.5537162995897,6.44434166839346,6.13623908255249,12.1747892233543,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0
272.617921112564,9.86525292973965,13.9339809212834,13.9451759844087,6.69915969017893,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
297.348145362432,12.2850944288075,13.7934102187864,12.774851215072,12.9572722758166,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0
386.074841062255,5.28504795627668,8.16279926104471,7.70225330954418,12.4387574265711,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
